loan_id,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
23730,54950,23,85000,RENT,7.0,EDUCATION,15000,14.59,0,2021-03-03 20:35:56.788000+00:00,2021-03-03 20:35:56.788000+00:00
21022,37052,24,60000,RENT,4.0,EDUCATION,12000,8.9,0,2021-04-07 08:58:14.861000+00:00,2021-04-07 08:58:14.861000+00:00
14795,92815,24,64151,RENT,0.0,VENTURE,5000,11.86,0,2021-06-25 17:47:50.704000+00:00,2021-06-25 17:47:50.704000+00:00
38006,59086,40,165000,MORTGAGE,18.0,DEBTCONSOLIDATION,9000,7.51,0,2020-09-02 21:35:59.176000+00:00,2020-09-02 21:35:59.176000+00:00
26856,10034,31,30000,MORTGAGE,15.0,DEBTCONSOLIDATION,11225,13.62,1,2021-01-23 00:21:43.458000+00:00,2021-01-23 00:21:43.458000+00:00
18938,32041,23,31800,RENT,7.0,PERSONAL,9600,13.48,1,2021-05-03 22:27:43.747000+00:00,2021-05-03 22:27:43.747000+00:00
33585,5648,33,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,21000,13.16,0,2020-10-29 05:58:28.815000+00:00,2020-10-29 05:58:28.815000+00:00
28200,36026,27,33600,RENT,8.0,MEDICAL,5000,12.87,0,2021-01-05 21:14:06.748000+00:00,2021-01-05 21:14:06.748000+00:00
31499,2669,33,54000,RENT,15.0,DEBTCONSOLIDATION,10000,10.99,0,2020-11-24 20:04:40.167000+00:00,2020-11-24 20:04:40.167000+00:00
35603,54538,35,106369,MORTGAGE,2.0,VENTURE,8325,6.99,0,2020-10-03 12:40:21.285000+00:00,2020-10-03 12:40:21.285000+00:00
10809,7857,21,24000,MORTGAGE,0.0,VENTURE,3000,7.9,0,2021-08-15 13:06:24.130000+00:00,2021-08-15 13:06:24.130000+00:00
25774,43701,28,96000,RENT,3.0,HOMEIMPROVEMENT,28000,7.9,0,2021-02-05 19:20:37.208000+00:00,2021-02-05 19:20:37.208000+00:00
17015,97845,24,31944,RENT,8.0,MEDICAL,7200,13.79,0,2021-05-28 10:42:14.174000+00:00,2021-05-28 10:42:14.174000+00:00
20646,57752,24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,18000,7.9,0,2021-04-12 03:59:18.345000+00:00,2021-04-12 03:59:18.345000+00:00
11205,8104,25,34800,RENT,0.0,MEDICAL,1000,13.98,0,2021-08-10 11:58:15.992000+00:00,2021-08-10 11:58:15.992000+00:00
19574,92020,22,70000,MORTGAGE,6.0,MEDICAL,11000,11.36,0,2021-04-25 19:54:39.769000+00:00,2021-04-25 19:54:39.769000+00:00
27257,41129,30,31200,RENT,0.0,EDUCATION,3100,13.35,0,2021-01-17 21:41:49.157000+00:00,2021-01-17 21:41:49.157000+00:00
11632,72928,23,30000,MORTGAGE,7.0,MEDICAL,4600,7.9,0,2021-08-05 01:21:09.642000+00:00,2021-08-05 01:21:09.642000+00:00
15979,87024,24,50000,OTHER,0.0,HOMEIMPROVEMENT,5000,7.68,0,2021-06-10 15:36:51.221000+00:00,2021-06-10 15:36:51.221000+00:00
35170,90035,27,45600,MORTGAGE,3.0,DEBTCONSOLIDATION,1450,8.49,0,2020-10-09 01:07:35.031000+00:00,2020-10-09 01:07:35.031000+00:00
26353,23093,34,100000,RENT,4.0,VENTURE,18000,13.49,0,2021-01-29 10:13:43.492000+00:00,2021-01-29 10:13:43.492000+00:00
13702,80524,23,52800,RENT,3.0,EDUCATION,4500,6.76,0,2021-07-09 16:08:38.013000+00:00,2021-07-09 16:08:38.013000+00:00
18868,48507,24,59000,OWN,2.0,MEDICAL,12000,17.74,1,2021-05-04 19:52:30.034000+00:00,2021-05-04 19:52:30.034000+00:00
21628,28675,23,24000,RENT,4.0,EDUCATION,12250,13.16,1,2021-03-30 15:35:47.862000+00:00,2021-03-30 15:35:47.862000+00:00
17430,59804,23,57000,RENT,5.0,VENTURE,7650,11.71,0,2021-05-23 03:45:22.615000+00:00,2021-05-23 03:45:22.615000+00:00
24451,83672,23,85272,RENT,7.0,EDUCATION,5000,11.11,0,2021-02-22 16:02:48.032000+00:00,2021-02-22 16:02:48.032000+00:00
26038,2056,28,54000,RENT,1.0,VENTURE,24000,16.45,1,2021-02-02 10:35:11.783000+00:00,2021-02-02 10:35:11.783000+00:00
11517,38673,22,26500,RENT,3.0,DEBTCONSOLIDATION,1900,7.29,1,2021-08-06 12:31:51.399000+00:00,2021-08-06 12:31:51.399000+00:00
18432,15623,24,63000,MORTGAGE,5.0,VENTURE,20000,11.49,0,2021-05-10 09:14:47.479000+00:00,2021-05-10 09:14:47.479000+00:00
25586,6756,26,46000,RENT,4.0,DEBTCONSOLIDATION,9000,7.14,0,2021-02-08 04:51:08.951000+00:00,2021-02-08 04:51:08.951000+00:00
26031,23350,27,128000,RENT,11.0,DEBTCONSOLIDATION,24250,14.59,1,2021-02-02 12:43:40.412000+00:00,2021-02-02 12:43:40.412000+00:00
28494,28430,29,45000,OWN,13.0,VENTURE,15000,11.49,0,2021-01-02 03:18:04.343000+00:00,2021-01-02 03:18:04.343000+00:00
17545,83334,26,59000,MORTGAGE,4.0,EDUCATION,3500,10.99,0,2021-05-21 16:34:40.858000+00:00,2021-05-21 16:34:40.858000+00:00
15566,52333,22,49500,MORTGAGE,5.0,VENTURE,10000,10.36,0,2021-06-15 21:57:00.314000+00:00,2021-06-15 21:57:00.314000+00:00
29490,48067,33,67000,RENT,1.0,VENTURE,6500,7.74,0,2020-12-20 10:37:36.603000+00:00,2020-12-20 10:37:36.603000+00:00
18007,72811,24,53000,RENT,5.0,EDUCATION,5100,7.9,0,2021-05-15 19:15:11.364000+00:00,2021-05-15 19:15:11.364000+00:00
13114,8005,23,37460,MORTGAGE,2.0,EDUCATION,7125,13.99,0,2021-07-17 04:00:42.823000+00:00,2021-07-17 04:00:42.823000+00:00
38052,7701,39,325000,MORTGAGE,14.0,PERSONAL,18000,14.96,0,2020-09-02 07:31:42.474000+00:00,2020-09-02 07:31:42.474000+00:00
25217,39066,22,62000,MORTGAGE,2.0,PERSONAL,7500,13.87,0,2021-02-12 21:43:43.806000+00:00,2021-02-12 21:43:43.806000+00:00
16234,35807,26,51996,MORTGAGE,8.0,DEBTCONSOLIDATION,18000,8.49,0,2021-06-07 09:36:36.890000+00:00,2021-06-07 09:36:36.890000+00:00
27074,47116,28,34000,RENT,3.0,MEDICAL,3000,10.37,1,2021-01-20 05:40:34.736000+00:00,2021-01-20 05:40:34.736000+00:00
24614,5037,26,48000,RENT,5.0,DEBTCONSOLIDATION,25000,18.43,1,2021-02-20 14:11:07.107000+00:00,2021-02-20 14:11:07.107000+00:00
34578,73502,32,46000,RENT,0.0,DEBTCONSOLIDATION,3000,16.29,1,2020-10-16 14:13:04.773000+00:00,2020-10-16 14:13:04.773000+00:00
19065,29485,23,66480,OWN,6.0,EDUCATION,4000,8.32,0,2021-05-02 07:36:47.198000+00:00,2021-05-02 07:36:47.198000+00:00
15724,43356,24,42000,RENT,2.0,HOMEIMPROVEMENT,6000,14.96,1,2021-06-13 21:37:05.552000+00:00,2021-06-13 21:37:05.552000+00:00
19575,92702,24,70000,MORTGAGE,8.0,VENTURE,6000,7.88,0,2021-04-25 19:36:18.536000+00:00,2021-04-25 19:36:18.536000+00:00
20440,28433,20,77000,MORTGAGE,4.0,VENTURE,6000,8.0,0,2021-04-14 19:00:12.276000+00:00,2021-04-14 19:00:12.276000+00:00
27332,44288,28,35496,MORTGAGE,5.0,DEBTCONSOLIDATION,5500,11.49,0,2021-01-16 22:45:16.707000+00:00,2021-01-16 22:45:16.707000+00:00
33561,7302,27,113000,MORTGAGE,5.0,DEBTCONSOLIDATION,6425,6.03,0,2020-10-29 13:18:58.399000+00:00,2020-10-29 13:18:58.399000+00:00
24686,98273,23,43949,RENT,7.0,MEDICAL,3000,11.49,0,2021-02-19 16:09:38.354000+00:00,2021-02-19 16:09:38.354000+00:00
30833,4679,34,62000,RENT,2.0,PERSONAL,9100,13.48,0,2020-12-03 07:48:21.126000+00:00,2020-12-03 07:48:21.126000+00:00
12059,26257,22,42000,RENT,0.0,VENTURE,2500,13.92,0,2021-07-30 14:44:03.291000+00:00,2021-07-30 14:44:03.291000+00:00
13170,98941,23,55000,RENT,1.0,MEDICAL,3800,6.76,0,2021-07-16 10:52:53.794000+00:00,2021-07-16 10:52:53.794000+00:00
32824,43988,29,80000,RENT,5.0,MEDICAL,12500,11.71,0,2020-11-07 22:45:46.878000+00:00,2020-11-07 22:45:46.878000+00:00
14059,97523,25,36000,RENT,3.0,EDUCATION,9800,10.36,0,2021-07-05 02:56:17.949000+00:00,2021-07-05 02:56:17.949000+00:00
12892,28434,23,40000,RENT,3.0,DEBTCONSOLIDATION,3600,15.96,0,2021-07-19 23:55:16.476000+00:00,2021-07-19 23:55:16.476000+00:00
19303,92551,26,69000,MORTGAGE,10.0,PERSONAL,5000,14.17,0,2021-04-29 06:48:33.823000+00:00,2021-04-29 06:48:33.823000+00:00
31995,22311,35,40000,OWN,0.0,PERSONAL,5000,6.92,0,2020-11-18 12:21:08.762000+00:00,2020-11-18 12:21:08.762000+00:00
26573,36303,29,27852,OWN,7.0,EDUCATION,11000,8.49,0,2021-01-26 14:55:52.304000+00:00,2021-01-26 14:55:52.304000+00:00
31864,16803,30,77270,MORTGAGE,9.0,HOMEIMPROVEMENT,3000,7.74,0,2020-11-20 04:25:30.242000+00:00,2020-11-20 04:25:30.242000+00:00
33170,49657,33,31000,OWN,0.0,VENTURE,2500,8.38,0,2020-11-03 12:55:20.374000+00:00,2020-11-03 12:55:20.374000+00:00
33958,6612,35,126400,MORTGAGE,0.0,DEBTCONSOLIDATION,13000,10.38,0,2020-10-24 11:52:29.029000+00:00,2020-10-24 11:52:29.029000+00:00
12898,38803,25,36000,MORTGAGE,0.0,DEBTCONSOLIDATION,9000,7.14,0,2021-07-19 22:05:09.080000+00:00,2021-07-19 22:05:09.080000+00:00
33773,4444,32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,5600,10.75,0,2020-10-26 20:27:57.073000+00:00,2020-10-26 20:27:57.073000+00:00
37369,29376,42,78000,MORTGAGE,6.0,EDUCATION,20000,10.99,0,2020-09-11 00:27:24.388000+00:00,2020-09-11 00:27:24.388000+00:00
29170,37710,32,50000,MORTGAGE,3.0,PERSONAL,6000,6.76,0,2020-12-24 12:30:51.058000+00:00,2020-12-24 12:30:51.058000+00:00
31807,24313,35,76000,MORTGAGE,6.0,PERSONAL,10000,5.42,0,2020-11-20 21:51:40.504000+00:00,2020-11-20 21:51:40.504000+00:00
28554,49735,29,57312,RENT,3.0,DEBTCONSOLIDATION,5000,11.86,0,2021-01-01 08:56:50.383000+00:00,2021-01-01 08:56:50.383000+00:00
34415,17572,30,180000,MORTGAGE,13.0,PERSONAL,28000,10.65,0,2020-10-18 16:04:45.698000+00:00,2020-10-18 16:04:45.698000+00:00
17650,25526,26,60000,MORTGAGE,10.0,PERSONAL,8000,16.77,0,2021-05-20 08:27:31.428000+00:00,2021-05-20 08:27:31.428000+00:00
26464,21041,32,51648,RENT,7.0,VENTURE,16000,14.18,1,2021-01-28 00:16:26.665000+00:00,2021-01-28 00:16:26.665000+00:00
10375,60618,23,59000,RENT,5.0,DEBTCONSOLIDATION,24000,19.69,1,2021-08-21 01:51:59.109000+00:00,2021-08-21 01:51:59.109000+00:00
14735,75226,24,58000,RENT,5.0,MEDICAL,5000,7.49,0,2021-06-26 12:09:04.664000+00:00,2021-06-26 12:09:04.664000+00:00
20097,55376,21,75000,MORTGAGE,5.0,VENTURE,14125,10.99,0,2021-04-19 03:55:35.082000+00:00,2021-04-19 03:55:35.082000+00:00
35983,98232,37,40080,RENT,7.0,MEDICAL,2350,7.88,0,2020-09-28 16:25:52.870000+00:00,2020-09-28 16:25:52.870000+00:00
38289,34982,36,98240,MORTGAGE,4.0,VENTURE,20000,16.35,0,2020-08-30 07:01:50.331000+00:00,2020-08-30 07:01:50.331000+00:00
21595,35803,26,130000,RENT,5.0,EDUCATION,12000,14.22,0,2021-03-31 01:41:28.541000+00:00,2021-03-31 01:41:28.541000+00:00
16145,28442,25,24000,RENT,3.0,DEBTCONSOLIDATION,6250,13.72,0,2021-06-08 12:50:06.598000+00:00,2021-06-08 12:50:06.598000+00:00
17644,80544,23,60000,OWN,2.0,MEDICAL,5000,6.03,0,2021-05-20 10:17:38.824000+00:00,2021-05-20 10:17:38.824000+00:00
18817,38057,22,32400,RENT,6.0,MEDICAL,9250,14.46,1,2021-05-05 11:28:32.901000+00:00,2021-05-05 11:28:32.901000+00:00
28752,51529,31,47000,MORTGAGE,6.0,MEDICAL,20000,13.49,0,2020-12-29 20:22:46.314000+00:00,2020-12-29 20:22:46.314000+00:00
15093,13147,23,40440,RENT,0.0,EDUCATION,5500,12.73,0,2021-06-21 22:38:23.368000+00:00,2021-06-21 22:38:23.368000+00:00
16862,42459,25,55000,MORTGAGE,1.0,EDUCATION,6400,6.03,0,2021-05-30 09:30:22.773000+00:00,2021-05-30 09:30:22.773000+00:00
16334,14589,24,25000,RENT,0.0,MEDICAL,6950,14.42,1,2021-06-06 03:01:13.623000+00:00,2021-06-06 03:01:13.623000+00:00
26460,60130,32,25200,OWN,17.0,MEDICAL,4000,6.54,0,2021-01-28 01:29:51.596000+00:00,2021-01-28 01:29:51.596000+00:00
31552,63454,35,74000,MORTGAGE,13.0,DEBTCONSOLIDATION,5000,7.9,0,2020-11-24 03:51:54.835000+00:00,2020-11-24 03:51:54.835000+00:00
14132,50212,23,30000,RENT,0.0,PERSONAL,5000,11.59,0,2021-07-04 04:36:27.964000+00:00,2021-07-04 04:36:27.964000+00:00
17729,51467,24,40000,RENT,4.0,MEDICAL,8000,9.63,0,2021-05-19 08:17:34.047000+00:00,2021-05-19 08:17:34.047000+00:00
29214,8846,27,65000,RENT,0.0,MEDICAL,6000,11.14,0,2020-12-23 23:03:16.820000+00:00,2020-12-23 23:03:16.820000+00:00
26969,44139,34,54600,RENT,2.0,MEDICAL,2500,7.88,0,2021-01-21 13:47:44.167000+00:00,2021-01-21 13:47:44.167000+00:00
25253,17872,24,35000,RENT,1.0,DEBTCONSOLIDATION,12000,6.54,1,2021-02-12 10:42:59.430000+00:00,2021-02-12 10:42:59.430000+00:00
26755,32653,27,33500,RENT,0.0,MEDICAL,2100,12.21,0,2021-01-24 07:15:27.958000+00:00,2021-01-24 07:15:27.958000+00:00
11952,61816,21,24000,RENT,5.0,DEBTCONSOLIDATION,13000,12.87,1,2021-07-31 23:27:55.187000+00:00,2021-07-31 23:27:55.187000+00:00
37719,16351,36,100111,MORTGAGE,5.0,VENTURE,20000,13.49,0,2020-09-06 13:23:32.953000+00:00,2020-09-06 13:23:32.953000+00:00
11920,2140,26,38000,RENT,3.0,EDUCATION,13400,9.99,1,2021-08-01 09:15:14.633000+00:00,2021-08-01 09:15:14.633000+00:00
24254,15474,22,16800,MORTGAGE,0.0,DEBTCONSOLIDATION,4750,13.85,1,2021-02-25 04:18:30.868000+00:00,2021-02-25 04:18:30.868000+00:00
34344,8077,30,158000,MORTGAGE,6.0,HOMEIMPROVEMENT,21000,12.42,0,2020-10-19 13:47:53.218000+00:00,2020-10-19 13:47:53.218000+00:00
25952,49221,29,105996,RENT,13.0,HOMEIMPROVEMENT,25000,14.83,0,2021-02-03 12:53:37.793000+00:00,2021-02-03 12:53:37.793000+00:00
20661,68827,26,71000,RENT,0.0,MEDICAL,11600,10.99,0,2021-04-11 23:23:59.855000+00:00,2021-04-11 23:23:59.855000+00:00
19908,47401,22,73000,MORTGAGE,7.0,VENTURE,12000,16.89,0,2021-04-21 13:44:28.057000+00:00,2021-04-21 13:44:28.057000+00:00
35692,24598,44,189996,MORTGAGE,12.0,PERSONAL,8000,13.16,0,2020-10-02 09:26:51.577000+00:00,2020-10-02 09:26:51.577000+00:00
17642,53007,25,60000,MORTGAGE,7.0,EDUCATION,12000,16.77,0,2021-05-20 10:54:21.289000+00:00,2021-05-20 10:54:21.289000+00:00
12662,12431,22,20400,RENT,5.0,MEDICAL,3250,14.26,1,2021-07-22 22:16:39.991000+00:00,2021-07-22 22:16:39.991000+00:00
17431,98841,26,58000,MORTGAGE,2.0,PERSONAL,3000,6.92,0,2021-05-23 03:27:01.383000+00:00,2021-05-23 03:27:01.383000+00:00
25369,23328,23,36000,MORTGAGE,6.0,PERSONAL,14000,12.99,0,2021-02-10 23:13:56.440000+00:00,2021-02-10 23:13:56.440000+00:00
19378,95690,22,69996,OWN,2.0,MEDICAL,8000,12.84,0,2021-04-28 07:52:01.372000+00:00,2021-04-28 07:52:01.372000+00:00
26703,99523,32,230000,RENT,0.0,HOMEIMPROVEMENT,15000,5.99,0,2021-01-24 23:09:52.057000+00:00,2021-01-24 23:09:52.057000+00:00
19538,94546,25,70000,MORTGAGE,9.0,PERSONAL,12000,7.51,0,2021-04-26 06:55:24.145000+00:00,2021-04-26 06:55:24.145000+00:00
37389,37047,47,79500,MORTGAGE,0.0,EDUCATION,16000,7.51,0,2020-09-10 18:20:19.734000+00:00,2020-09-10 18:20:19.734000+00:00
33693,48893,29,42000,RENT,0.0,PERSONAL,15000,14.25,1,2020-10-27 20:56:15.687000+00:00,2020-10-27 20:56:15.687000+00:00
37586,25661,38,90000,MORTGAGE,9.0,PERSONAL,14000,12.73,0,2020-09-08 06:04:36.898000+00:00,2020-09-08 06:04:36.898000+00:00
24947,15722,22,42000,RENT,1.0,MEDICAL,10000,12.42,0,2021-02-16 08:19:16.627000+00:00,2021-02-16 08:19:16.627000+00:00
10640,43319,24,75000,RENT,4.0,HOMEIMPROVEMENT,20000,8.88,0,2021-08-17 16:48:12.452000+00:00,2021-08-17 16:48:12.452000+00:00
11058,55418,26,47000,RENT,5.0,PERSONAL,16250,12.42,1,2021-08-12 08:56:17.195000+00:00,2021-08-12 08:56:17.195000+00:00
10198,48381,21,14400,OWN,4.0,VENTURE,6250,14.72,1,2021-08-23 08:00:37.292000+00:00,2021-08-23 08:00:37.292000+00:00
19893,4004,23,54996,RENT,0.0,PERSONAL,10000,7.51,0,2021-04-21 18:19:46.547000+00:00,2021-04-21 18:19:46.547000+00:00
29729,44402,27,55000,MORTGAGE,3.0,PERSONAL,11000,7.49,0,2020-12-17 09:31:01.995000+00:00,2020-12-17 09:31:01.995000+00:00
33718,97330,34,120000,OWN,4.0,VENTURE,7800,10.99,0,2020-10-27 13:17:24.870000+00:00,2020-10-27 13:17:24.870000+00:00
28047,66956,27,60000,RENT,3.0,PERSONAL,4800,13.35,0,2021-01-07 20:02:15.347000+00:00,2021-01-07 20:02:15.347000+00:00
33122,93219,28,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,7000,8.9,0,2020-11-04 03:36:19.542000+00:00,2020-11-04 03:36:19.542000+00:00
30494,38821,29,55000,MORTGAGE,0.0,VENTURE,5000,12.73,1,2020-12-07 15:30:19.001000+00:00,2020-12-07 15:30:19.001000+00:00
22965,15362,24,113676,MORTGAGE,8.0,EDUCATION,7200,6.99,0,2021-03-13 14:36:39.781000+00:00,2021-03-13 14:36:39.781000+00:00
34960,52809,33,30000,RENT,2.0,MEDICAL,6000,19.42,1,2020-10-11 17:21:53.892000+00:00,2020-10-11 17:21:53.892000+00:00
21003,42635,26,82000,MORTGAGE,1.0,VENTURE,5000,13.47,0,2021-04-07 14:46:58.282000+00:00,2021-04-07 14:46:58.282000+00:00
34297,30028,29,150000,MORTGAGE,12.0,PERSONAL,7000,9.32,0,2020-10-20 04:10:31.153000+00:00,2020-10-20 04:10:31.153000+00:00
26033,93539,34,168000,RENT,0.0,DEBTCONSOLIDATION,24250,11.83,0,2021-02-02 12:06:57.947000+00:00,2021-02-02 12:06:57.947000+00:00
29121,3303,29,50000,MORTGAGE,5.0,PERSONAL,8000,10.37,0,2020-12-25 03:30:11.458000+00:00,2020-12-25 03:30:11.458000+00:00
16861,49285,26,55000,MORTGAGE,6.0,PERSONAL,3775,11.71,0,2021-05-30 09:48:44.005000+00:00,2021-05-30 09:48:44.005000+00:00
31091,8863,29,68004,MORTGAGE,13.0,PERSONAL,3500,12.21,0,2020-11-30 00:53:03.097000+00:00,2020-11-30 00:53:03.097000+00:00
32175,36113,28,81000,MORTGAGE,0.0,VENTURE,5000,12.53,0,2020-11-16 05:17:26.881000+00:00,2020-11-16 05:17:26.881000+00:00
16585,72080,24,28000,RENT,3.0,VENTURE,6400,14.75,0,2021-06-02 22:14:24.222000+00:00,2021-06-02 22:14:24.222000+00:00
34188,85307,28,141000,MORTGAGE,4.0,HOMEIMPROVEMENT,9000,7.14,0,2020-10-21 13:31:05.514000+00:00,2020-10-21 13:31:05.514000+00:00
12380,43824,21,34000,MORTGAGE,5.0,EDUCATION,6000,6.76,0,2021-07-26 12:32:27.604000+00:00,2021-07-26 12:32:27.604000+00:00
15404,77713,26,48000,MORTGAGE,10.0,EDUCATION,10000,7.74,0,2021-06-17 23:30:20.007000+00:00,2021-06-17 23:30:20.007000+00:00
10972,32615,22,58000,RENT,0.0,EDUCATION,17475,7.51,0,2021-08-13 11:14:43.205000+00:00,2021-08-13 11:14:43.205000+00:00
36933,74361,43,60000,RENT,1.0,MEDICAL,8000,10.37,0,2020-09-16 13:49:41.832000+00:00,2020-09-16 13:49:41.832000+00:00
33226,99672,27,100000,MORTGAGE,2.0,MEDICAL,2000,8.0,0,2020-11-02 19:47:31.344000+00:00,2020-11-02 19:47:31.344000+00:00
24239,95213,21,50000,MORTGAGE,5.0,PERSONAL,9000,13.49,0,2021-02-25 08:53:49.358000+00:00,2021-02-25 08:53:49.358000+00:00
29166,21202,34,60000,RENT,3.0,VENTURE,6000,8.0,0,2020-12-24 13:44:15.988000+00:00,2020-12-24 13:44:15.988000+00:00
12317,32254,25,33600,MORTGAGE,1.0,VENTURE,12000,9.99,0,2021-07-27 07:48:45.262000+00:00,2021-07-27 07:48:45.262000+00:00
11001,48642,23,70000,RENT,1.0,PERSONAL,17000,8.88,0,2021-08-13 02:22:27.457000+00:00,2021-08-13 02:22:27.457000+00:00
24374,54422,23,55000,RENT,0.0,DEBTCONSOLIDATION,10200,12.73,0,2021-02-23 15:36:02.948000+00:00,2021-02-23 15:36:02.948000+00:00
16747,6035,24,54080,MORTGAGE,8.0,PERSONAL,8000,8.63,0,2021-05-31 20:41:04.530000+00:00,2021-05-31 20:41:04.530000+00:00
23911,78004,25,178364,MORTGAGE,9.0,PERSONAL,8000,15.68,0,2021-03-01 13:13:53.674000+00:00,2021-03-01 13:13:53.674000+00:00
10493,56557,23,80000,RENT,3.0,MEDICAL,21000,11.99,0,2021-08-19 13:46:13.654000+00:00,2021-08-19 13:46:13.654000+00:00
37771,49036,41,110000,MORTGAGE,7.0,VENTURE,30000,9.91,0,2020-09-05 21:29:08.854000+00:00,2020-09-05 21:29:08.854000+00:00
33611,46394,29,115000,MORTGAGE,3.0,MEDICAL,22000,15.23,0,2020-10-28 22:01:16.766000+00:00,2020-10-28 22:01:16.766000+00:00
20614,56452,26,79380,MORTGAGE,5.0,EDUCATION,10000,12.23,0,2021-04-12 13:46:37.791000+00:00,2021-04-12 13:46:37.791000+00:00
37639,65081,41,95000,OWN,2.0,HOMEIMPROVEMENT,21600,13.92,0,2020-09-07 13:51:51.567000+00:00,2020-09-07 13:51:51.567000+00:00
13902,38866,23,50000,RENT,7.0,EDUCATION,4800,10.37,0,2021-07-07 02:57:51.479000+00:00,2021-07-07 02:57:51.479000+00:00
24294,23452,25,150000,RENT,2.0,HOMEIMPROVEMENT,8750,7.74,0,2021-02-24 16:04:21.561000+00:00,2021-02-24 16:04:21.561000+00:00
11469,43026,22,28800,OWN,6.0,EDUCATION,8875,8.9,0,2021-08-07 03:12:50.567000+00:00,2021-08-07 03:12:50.567000+00:00
10807,71842,24,73000,RENT,0.0,HOMEIMPROVEMENT,18500,7.9,1,2021-08-15 13:43:06.596000+00:00,2021-08-15 13:43:06.596000+00:00
18519,17228,25,63720,MORTGAGE,8.0,HOMEIMPROVEMENT,12500,7.51,0,2021-05-09 06:38:00.237000+00:00,2021-05-09 06:38:00.237000+00:00
34450,34211,29,200000,RENT,14.0,EDUCATION,16000,12.69,0,2020-10-18 05:22:22.555000+00:00,2020-10-18 05:22:22.555000+00:00
16585,72080,24,28000,RENT,3.0,VENTURE,6400,14.75,0,2021-06-02 22:14:24.222000+00:00,2021-06-02 22:14:24.222000+00:00
15920,61611,24,44000,MORTGAGE,0.0,EDUCATION,15000,15.31,1,2021-06-11 09:39:43.949000+00:00,2021-06-11 09:39:43.949000+00:00
24205,93662,21,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,2200,12.42,0,2021-02-25 19:17:51.269000+00:00,2021-02-25 19:17:51.269000+00:00
13742,4864,21,51996,RENT,5.0,PERSONAL,4600,8.59,0,2021-07-09 03:54:28.706000+00:00,2021-07-09 03:54:28.706000+00:00
32452,63440,32,80000,RENT,3.0,HOMEIMPROVEMENT,12000,6.62,0,2020-11-12 16:33:25.431000+00:00,2020-11-12 16:33:25.431000+00:00
21892,62668,26,93000,MORTGAGE,8.0,MEDICAL,17500,7.51,0,2021-03-27 06:50:22.437000+00:00,2021-03-27 06:50:22.437000+00:00
14955,17086,23,138000,RENT,1.0,DEBTCONSOLIDATION,5000,14.91,1,2021-06-23 16:51:13.476000+00:00,2021-06-23 16:51:13.476000+00:00
13241,4419,26,21000,RENT,0.0,MEDICAL,4000,11.36,0,2021-07-15 13:09:46.274000+00:00,2021-07-15 13:09:46.274000+00:00
27870,34145,28,21000,RENT,0.0,PERSONAL,4200,15.21,1,2021-01-10 02:10:53.530000+00:00,2021-01-10 02:10:53.530000+00:00
20868,67204,24,40000,RENT,6.0,MEDICAL,12000,13.49,0,2021-04-09 08:04:44.692000+00:00,2021-04-09 08:04:44.692000+00:00
10173,61863,26,188000,MORTGAGE,10.0,VENTURE,20000,17.74,1,2021-08-23 15:39:28.109000+00:00,2021-08-23 15:39:28.109000+00:00
30209,23950,27,39000,RENT,0.0,EDUCATION,8000,11.03,0,2020-12-11 06:41:10.312000+00:00,2020-12-11 06:41:10.312000+00:00
13413,26038,23,39216,MORTGAGE,5.0,VENTURE,10000,13.49,0,2021-07-13 08:32:54.255000+00:00,2021-07-13 08:32:54.255000+00:00
28713,19073,30,29120,RENT,0.0,DEBTCONSOLIDATION,5400,7.14,0,2020-12-30 08:18:34.388000+00:00,2020-12-30 08:18:34.388000+00:00
23897,93035,25,175000,MORTGAGE,9.0,PERSONAL,7550,11.49,0,2021-03-01 17:30:50.932000+00:00,2021-03-01 17:30:50.932000+00:00
11226,77085,23,40000,RENT,3.0,VENTURE,1000,10.62,0,2021-08-10 05:32:50.106000+00:00,2021-08-10 05:32:50.106000+00:00
33686,22664,34,26000,OWN,0.0,MEDICAL,3000,8.49,0,2020-10-27 23:04:44.315000+00:00,2020-10-27 23:04:44.315000+00:00
12306,78161,25,33600,MORTGAGE,9.0,MEDICAL,7125,7.51,0,2021-07-27 11:10:38.822000+00:00,2021-07-27 11:10:38.822000+00:00
10030,97432,21,11520,OWN,5.0,MEDICAL,2000,11.12,1,2021-08-25 11:24:04.381000+00:00,2021-08-25 11:24:04.381000+00:00
20317,74014,23,75000,MORTGAGE,0.0,EDUCATION,6000,8.0,0,2021-04-16 08:37:43.894000+00:00,2021-04-16 08:37:43.894000+00:00
24542,68666,26,86000,RENT,4.0,VENTURE,10000,13.49,0,2021-02-21 12:12:35.859000+00:00,2021-02-21 12:12:35.859000+00:00
36459,66101,40,45600,MORTGAGE,20.0,HOMEIMPROVEMENT,7000,6.62,0,2020-09-22 14:49:26.119000+00:00,2020-09-22 14:49:26.119000+00:00
